#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00001									SZUA-1411_1:c(384..626)	Elongation factor P					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00002	K03282		mscL	large conductance mechanosensitive channel	04VPM@bacNOG,05M2E@bactNOG,0NKRI@firmNOG,COG1970@NOG	Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell (By similarity)			SZUA-1411_1:707..1066	Large-conductance mechanosensitive channel	K03282	K03282		K03282	K03282
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00315					08KUE@bactNOG,COG1479@NOG	Protein of unknown function DUF262			SZUA-1411_64:481..1866	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00316					07RQU@bactNOG,COG1479@NOG	Protein of unknown function (DUF1524)			SZUA-1411_64:1850..3808	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00317					08UE5@bactNOG,0GMWT@delNOG,0I5CH@eproNOG,11HIV@NOG,17J9Q@proNOG				SZUA-1411_65:c(152..682)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00318					11H50@NOG,arCOG03320@arNOG				SZUA-1411_65:c(723..1670)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00319					11FP2@NOG				SZUA-1411_65:c(1663..2595)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00320	K01955	[EC:6.3.5.5]	carB, CPA2	carbamoyl-phosphate synthase large subunit	08M7J@bactNOG,0FTVZ@cyaNOG,COG0458@NOG	ATP-grasp domain			SZUA-1411_65:c(2595..3131)	hypothetical protein	K01955			K01955	K16181
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00321	K01803	[EC:5.3.1.1]	TPI, tpiA	triosephosphate isomerase (TIM)	05CP7@bactNOG,0GDIU@delNOG,0I3G6@eproNOG,16SW3@proNOG,COG0149@NOG	Triose-phosphate isomerase			SZUA-1411_66:c(18..731)	Triosephosphate isomerase	K01803	K01803		K01803	K21910
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00322	K00134	[EC:1.2.1.12]	GAPDH, gapA	glyceraldehyde 3-phosphate dehydrogenase	06REP@bactNOG,COG0057@NOG	Glyceraldehyde-3-phosphate dehydrogenase			SZUA-1411_66:c(742..1776)	Glyceraldehyde-3-phosphate dehydrogenase 2	K00134	K00134		K00134	K03472
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00323					05DFS@bactNOG,0GCKW@delNOG,0HE37@dproNOG,16SCM@proNOG,COG4804@NOG	Protein of unknown function (DUF1016)			SZUA-1411_66:c(1778..2182)	Putative nuclease YhcG					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00324					05DFS@bactNOG,COG4804@NOG	Conserved Protein			SZUA-1411_66:c(2203..2835)	Putative nuclease YhcG					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00325	K00927	[EC:2.7.2.3]	PGK, pgk	phosphoglycerate kinase					SZUA-1411_66:c(2853..2945)	Phosphoglycerate kinase	K00927	K00927			
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00326	K19783	[EC:3.6.4.12]	HCS1	DNA polymerase alpha-associated DNA helicase A	05609@bacteNOG,05D2G@bactNOG,09ARH@bctoNOG,COG1112@NOG	Inherit from bctoNOG: DNA helicase			SZUA-1411_67:202..4626	ATP-dependent RecD-like DNA helicase	K19783				K19783
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00327	K10770	[EC:1.14.11.-][EC:2.1.1.229]	ALKBH8	alkylated DNA repair protein alkB homolog 8	01X0E@aproNOG,05RYH@bactNOG,17J4B@proNOG,COG3145@NOG	2og-fe(ii) oxygenase			SZUA-1411_67:4626..5249	hypothetical protein	K10770		K10770		K03919
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00328									SZUA-1411_68:175..303	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00329									SZUA-1411_68:392..718	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00330					05DNR@bactNOG,0EQ56@cloNOG,0NEJY@firmNOG,COG1306@NOG	Inherit from bactNOG: gtp-binding protein			SZUA-1411_68:815..1078	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00331					05DNR@bactNOG,COG1306@NOG	gtp-binding protein			SZUA-1411_68:1352..1714	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00332	K03797	[EC:3.4.21.102]	E3.4.21.102, prc, ctpA	carboxyl-terminal processing protease	02EXA@aquNOG,05CN1@bactNOG,COG0793@NOG	Carboxyl-terminal protease			SZUA-1411_68:1957..3036	Carboxy-terminal processing protease CtpA	K03797	K03797		K03797	K03797
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00333									SZUA-1411_68:3064..3291	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00334									SZUA-1411_68:3378..4274	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00335									SZUA-1411_69:1910..2098	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00336	K01153	[EC:3.1.21.3]	hsdR	type I restriction enzyme, R subunit	05DZR@bactNOG,0GBKF@delNOG,0HCAE@dproNOG,16RJB@proNOG,COG0610@NOG	Type I site-specific deoxyribonuclease, HsdR family			SZUA-1411_70:167..376	Type-1 restriction enzyme R protein	K01153			K01153	K01153
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00337	K01153	[EC:3.1.21.3]	hsdR	type I restriction enzyme, R subunit					SZUA-1411_70:416..520	Type-1 restriction enzyme R protein	K01153	K01153			
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00338	K01153	[EC:3.1.21.3]	hsdR	type I restriction enzyme, R subunit	05DZR@bactNOG,0GBKF@delNOG,0I3A6@eproNOG,16RJB@proNOG,COG0610@NOG	type I restriction enzyme			SZUA-1411_70:686..991	Type-1 restriction enzyme R protein	K01153	K01153		K01153	K01153
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00339	K01153	[EC:3.1.21.3]	hsdR	type I restriction enzyme, R subunit	05DZR@bactNOG,099ZT@bctoNOG,0P7RR@flaNOG,COG0610@NOG	Type I site-specific deoxyribonuclease			SZUA-1411_70:1247..1492	Type-1 restriction enzyme R protein	K01153	K01153		K01153	K01153
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00340	K01153	[EC:3.1.21.3]	hsdR	type I restriction enzyme, R subunit	05DZR@bactNOG,0GBKF@delNOG,0I3A6@eproNOG,16RJB@proNOG,COG0610@NOG	type I restriction enzyme			SZUA-1411_70:1667..1831	Type-1 restriction enzyme R protein	K01153	K01153		K01153	K01153
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00341	K01153	[EC:3.1.21.3]	hsdR	type I restriction enzyme, R subunit	0KSHD@eurNOG,COG0610@NOG,arCOG00878@arNOG	Type I restriction enzyme R protein N terminus (HSDR_N)			SZUA-1411_70:1889..2014	Type I restriction enzyme EcoR124II R protein	K01153	K01153		K01153	
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00342	K01153	[EC:3.1.21.3]	hsdR	type I restriction enzyme, R subunit	05DZR@bactNOG,099ZT@bctoNOG,0FUYR@cytNOG,COG0610@NOG	type i site-specific deoxyribonuclease, hsdr family			SZUA-1411_70:2216..2479	Type-1 restriction enzyme R protein	K01153	K01153		K01153	K01153
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00343									SZUA-1411_70:2864..2989	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00344					05891@bacteNOG,08CVF@bactNOG,09D72@bctoNOG,103AJ@NOG	restriction endonuclease			SZUA-1411_71:c(152..1798)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00345	K07452	[EC:3.1.21.-]	mcrB	5-methylcytosine-specific restriction enzyme B	05FBQ@bactNOG,09BWK@bctoNOG,0PABA@flaNOG,COG1401@NOG	ATPase associated with various cellular activities AAA_5			SZUA-1411_71:c(1798..3414)	Type-2 restriction enzyme BsuMI component YdiS	K07452			K07452	K07452
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00346	K00558	[EC:2.1.1.37]	DNMT1, dcm	DNA (cytosine-5)-methyltransferase 1	05DVF@bactNOG,0FJ8J@cyaNOG,COG0270@NOG	cytosine-specific methyltransferase			SZUA-1411_71:c(3411..4364)	Modification methylase BanI	K00558	K00558		K00558	K00558
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00347									SZUA-1411_72:c(1616..2704)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00348									SZUA-1411_73:c(338..466)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00349	K01409	[EC:2.3.1.234]	KAE1, tsaD, QRI7	N6-L-threonylcarbamoyladenine synthase	05CPM@bactNOG,COG0533@NOG	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)			SZUA-1411_73:c(646..1404)	tRNA N6-adenosine threonylcarbamoyltransferase	K01409	K01409		K01409	K15904
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00350	K01409	[EC:2.3.1.234]	KAE1, tsaD, QRI7	N6-L-threonylcarbamoyladenine synthase	05CPM@bactNOG,0QEQD@fusoNOG,COG0533@NOG	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)			SZUA-1411_73:c(1471..1866)	tRNA N6-adenosine threonylcarbamoyltransferase	K01409	K01409		K01409	K15904
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00351									SZUA-1411_73:1936..2055	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00352	K02503		HINT1, hinT, hit	histidine triad (HIT) family protein	0KTE6@eurNOG,0WQTJ@methNOG,COG0537@NOG,arCOG00419@arNOG	Histidine triad (HIT) protein			SZUA-1411_73:2065..2478	Protein hit	K02503	K02503		K01518	
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00353									SZUA-1411_74:c(272..457)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00354	K02335	[EC:2.7.7.7]	polA	DNA polymerase I	05C2M@bactNOG,0GB53@delNOG,0I2TG@eproNOG,16Q2Q@proNOG,COG0258@NOG,COG0749@NOG	dna polymerase			SZUA-1411_74:c(482..1468)	DNA polymerase I, thermostable	K02335	K02335		K02335	K02335
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00355									SZUA-1411_74:1646..1975	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00356					00F9P@actNOG,06KBT@bactNOG,COG5438@NOG	YibE F family protein			SZUA-1411_74:2030..2428	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00357					06KBT@bactNOG,0G8RQ@deiNOG,COG5438@NOG	YibE F family protein			SZUA-1411_74:2438..2683	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00358									SZUA-1411_74:2699..3025	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00359									SZUA-1411_74:3209..3421	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00360									SZUA-1411_75:c(420..1664)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00361					07JKH@bactNOG,0ZPEG@NOG	Glycosyl transferases group 1			SZUA-1411_75:c(1669..2748)	D-inositol 3-phosphate glycosyltransferase					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00362	K02474	[EC:1.1.1.-]	wbpO	UDP-N-acetyl-D-galactosamine dehydrogenase	07QQG@bactNOG,0GBEY@delNOG,0I2N6@eproNOG,16QYF@proNOG,COG0677@NOG	dehydrogenase			SZUA-1411_75:c(2802..3641)	UDP-N-acetyl-D-glucosamine 6-dehydrogenase	K02474	K02474		K00066	K21331
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00363									SZUA-1411_76:100..525	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00364									SZUA-1411_76:595..690	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00365	K06158		ABCF3	ATP-binding cassette, subfamily F, member 3	04RAI@bacNOG,05C5H@bactNOG,0NDHZ@firmNOG,COG0488@NOG	ABC transporter, ATP-binding protein			SZUA-1411_76:c(861..1064)	putative ABC transporter ATP-binding protein YbiT	K06158	K06158		K06158	K19350
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00366	K06158		ABCF3	ATP-binding cassette, subfamily F, member 3	05C5H@bactNOG,COG0488@NOG	ABC transporter			SZUA-1411_76:c(1248..2351)	putative ABC transporter ATP-binding protein YheS	K06158	K06158		K06158	K19350
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00367	K05658	[EC:3.6.3.44]	ABCB1, CD243	ATP-binding cassette, subfamily B (MDR/TAP), member 1	COG1132@NOG,KOG0055@euNOG	(ABC) transporter			SZUA-1411_76:c(2426..2602)	Toxin RTX-I translocation ATP-binding protein	K05658	K05658		K05658	
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00368									SZUA-1411_77:c(980..3667)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00369	K20074	[EC:3.1.3.16]	prpC, phpP	PPM family protein phosphatase	0KT1I@eurNOG,COG0631@NOG,arCOG05302@arNOG	protein serine threonine phosphatase			SZUA-1411_78:c(147..977)	Protein phosphatase PrpC	K20074	K20074		K20074	
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00370	K04427	[EC:2.7.11.25]	MAP3K7, TAK1	mitogen-activated protein kinase kinase kinase 7	COG0515@NOG,arCOG03682@arNOG	serine threonine protein kinase			SZUA-1411_78:c(986..2491)	Serine/threonine-protein kinase PrkC	K04427		K04427		
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00371									SZUA-1411_78:c(2454..3482)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00372	K12132	[EC:2.7.11.1]	prkC, stkP	eukaryotic-like serine/threonine-protein kinase	0KUTG@eurNOG,0WR1Y@methNOG,COG0515@NOG,arCOG03509@arNOG,arCOG03682@arNOG	serine threonine protein kinase			SZUA-1411_78:c(3825..4061)	hypothetical protein	K12132			K12132	
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00373	K01081	[EC:3.1.3.5]	E3.1.3.5	5'-nucleotidase					SZUA-1411_79:c(600..923)	hypothetical protein	K01081	K01081			
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00374	K03469	[EC:3.1.26.4]	rnhA, RNASEH1	ribonuclease HI	08UMW@bactNOG,09F9J@bctoNOG,0P9Z7@flaNOG,COG0328@NOG	Ribonuclease			SZUA-1411_79:979..1245	Ribonuclease HI	K03469	K03469		K03469	K14159
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00375	K02652		pilB	type IV pilus assembly protein PilB	07QHF@bactNOG,COG2804@NOG	type ii secretion system protein e			SZUA-1411_79:1610..3310	Type II secretion system protein E	K02652	K02652		K02243	K12276
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00376									SZUA-1411_79:3416..4366	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00378									SZUA-1411_79:5353..5544	Segregation and condensation protein A					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00379									SZUA-1411_79:5647..6087	Segregation and condensation protein A					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00380	K07493		K07493	putative transposase	05D5G@bactNOG,COG3328@NOG	Transposase			SZUA-1411_80:196..1317	hypothetical protein	K07493			K07493	K07493
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00381									SZUA-1411_80:c(1260..1541)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00382									SZUA-1411_80:c(1759..2094)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00383	K01155	[EC:3.1.21.4]	E3.1.21.4	type II restriction enzyme	06Q8F@bactNOG,0YGYJ@NOG				SZUA-1411_80:2224..2958	hypothetical protein	K01155			K01155	
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00384					0XTII@NOG,arCOG08993@arNOG				SZUA-1411_80:2961..3245	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00385	K00590	[EC:2.1.1.113]	E2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)	057Y6@bacteNOG,05F0Q@bactNOG,09AQJ@bctoNOG,COG0863@NOG	Inherit from bctoNOG: DNA methylase			SZUA-1411_80:c(3529..4209)	hypothetical protein	K00590			K00590	K13581
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00386									SZUA-1411_81:22..294	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00387									SZUA-1411_81:598..750	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00388	K05515	[EC:3.4.16.4]	mrdA	penicillin-binding protein 2					SZUA-1411_81:763..882	hypothetical protein	K05515	K05515			
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00389	K05515	[EC:3.4.16.4]	mrdA	penicillin-binding protein 2	05CJN@bactNOG,0QI69@gproNOG,16QA6@proNOG,COG0768@NOG	penicillin-binding protein 2			SZUA-1411_81:925..1545	Peptidoglycan D,D-transpeptidase MrdA	K05515	K05515		K05515	K21468
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00390									SZUA-1411_81:1900..2121	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00391									SZUA-1411_81:2416..2535	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00392									SZUA-1411_82:c(207..341)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00393	K01880	[EC:6.1.1.14]	GARS, glyS1	glycyl-tRNA synthetase	05D9H@bactNOG,1AMDC@spiNOG,COG0423@NOG	Catalyzes the attachment of glycine to tRNA(Gly) (By similarity)			SZUA-1411_82:c(540..935)	Glycine--tRNA ligase	K01880	K01880		K01880	K01880
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00394	K01880	[EC:6.1.1.14]	GARS, glyS1	glycyl-tRNA synthetase	05D9H@bactNOG,0ENWZ@cloNOG,0NDUJ@firmNOG,COG0423@NOG	Catalyzes the attachment of glycine to tRNA(Gly) (By similarity)			SZUA-1411_82:c(1188..1658)	Glycine--tRNA ligase	K01880	K01880		K01880	K01880
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00395	K01880	[EC:6.1.1.14]	GARS, glyS1	glycyl-tRNA synthetase	05D9H@bactNOG,1AMDC@spiNOG,COG0423@NOG	Catalyzes the attachment of glycine to tRNA(Gly) (By similarity)			SZUA-1411_82:c(1767..1934)	Glycine--tRNA ligase	K01880	K01880		K01880	K01880
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00396									SZUA-1411_82:c(2011..2265)	GTP-binding protein EngB					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00397	K03978		engB	GTP-binding protein	05WHM@bactNOG,0ESDG@cloNOG,0NE4Q@firmNOG,COG0218@NOG	Necessary for normal cell division and for the maintenance of normal septation (By similarity)			SZUA-1411_82:c(2284..2664)	putative GTP-binding protein EngB	K03978	K03978		K03978	K03978
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00398									SZUA-1411_82:c(2681..3058)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00399					020IK@aproNOG,05RJ8@bactNOG,11U1X@NOG,17H3Y@proNOG	Protein of unknown function (DUF2853)			SZUA-1411_82:c(3100..3435)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00400	K10857	[EC:3.1.11.-]	exoX	exodeoxyribonuclease X	07Y18@bactNOG,0GBQ1@delNOG,0I2RK@eproNOG,16VTD@proNOG,COG0847@NOG	exonuclease rnase t and DNA polymerase iii			SZUA-1411_82:c(3611..4258)	Exodeoxyribonuclease 10	K10857			K10857	K18327
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00401									SZUA-1411_82:c(4573..5148)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00402									SZUA-1411_82:c(5260..5424)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00403									SZUA-1411_82:c(5428..5625)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00404									SZUA-1411_82:5981..6208	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00405	K07043		K07043	uncharacterized protein	05MD7@bactNOG,0ETF1@cloNOG,0NJUF@firmNOG,COG1451@NOG	Metal-dependent hydrolase			SZUA-1411_82:c(6309..6440)	hypothetical protein	K07043	K07043		K07043	K07043
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00406									SZUA-1411_82:c(6705..6890)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00408									SZUA-1411_82:c(7597..7800)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00409									SZUA-1411_82:c(7822..7977)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00410									SZUA-1411_82:c(8277..8738)	ATP synthase subunit delta					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00411									SZUA-1411_82:c(8886..8996)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00412									SZUA-1411_82:10208..10447	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00413					05CC2@bactNOG,09IND@bctoNOG,0XNVS@NOG	HTH_LUXR			SZUA-1411_83:22..1758	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00414	K09808		lolC_E	lipoprotein-releasing system permease protein	055SR@bacteNOG,07SXR@bactNOG,099SH@bctoNOG,COG4591@NOG	transporter, permease protein			SZUA-1411_83:c(1762..3009)	Lipoprotein-releasing system transmembrane protein LolE	K09808	K09808		K09808	K09808
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00415									SZUA-1411_84:270..530	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00416	K03676		grxC, GLRX, GLRX2	glutaredoxin 3	07YE2@bactNOG,1CGQ7@therNOG,COG0695@NOG	glutaredoxin-like protein, YruB-family			SZUA-1411_84:c(1001..1270)	hypothetical protein	K03676			K03676	K18917
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00417									SZUA-1411_84:1421..2182	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00418									SZUA-1411_84:2209..2628	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00419									SZUA-1411_84:2827..3387	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00420									SZUA-1411_84:3402..3908	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00421									SZUA-1411_84:3970..4539	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00422	K02888		RP-L21, MRPL21, rplU	large subunit ribosomal protein L21	05KK9@bactNOG,0CYCR@chlaNOG,COG0261@NOG	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)			SZUA-1411_84:4598..4912	50S ribosomal protein L21	K02888	K02888	K02888	K02888	K02888
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00423	K03043	[EC:2.7.7.6]	rpoB	DNA-directed RNA polymerase subunit beta	08IIJ@bactNOG,0F72J@cloNOG,0P68T@firmNOG,COG0085@NOG	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)			SZUA-1411_84:5287..5781	DNA-directed RNA polymerase subunit beta	K03043	K03043		K03043	K13798
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00424	K03043	[EC:2.7.7.6]	rpoB	DNA-directed RNA polymerase subunit beta	08IIJ@bactNOG,0F72J@cloNOG,0P68T@firmNOG,COG0085@NOG	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)			SZUA-1411_84:5824..8253	DNA-directed RNA polymerase subunit beta	K03043	K03043		K03043	K13798
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00425									SZUA-1411_85:78..308	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00426									SZUA-1411_85:299..2179	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00427									SZUA-1411_85:2189..2839	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00428	K00560	[EC:2.1.1.45]	thyA, TYMS	thymidylate synthase	056RB@bacteNOG,08ZK7@bactNOG,09E90@bctoNOG,COG1739@NOG	YigZ family			SZUA-1411_86:c(356..976)	IMPACT family member YigZ	K00560			K00560	
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00429					0658Y@bactNOG,09BZX@bctoNOG,0P8FR@flaNOG,0XTEE@NOG	EamA-like transporter family			SZUA-1411_86:c(969..1835)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00430	K02313		dnaA	chromosomal replication initiator protein	05CI4@bactNOG,099ZN@bctoNOG,0P7RH@flaNOG,COG0593@NOG	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)			SZUA-1411_86:c(1903..2994)	Chromosomal replication initiator protein DnaA	K02313	K02313		K02313	K10763
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00431									SZUA-1411_87:110..760	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00432	K01989		ABC.X4.S	putative ABC transport system substrate-binding protein	05DAZ@bactNOG,0EPGR@cloNOG,0NECU@firmNOG,COG2984@NOG	ABC transporter substrate binding protein			SZUA-1411_87:757..1740	hypothetical protein	K01989	K01989		K01989	K01989
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00433	K05832		ABC.X4.P	putative ABC transport system permease protein	05C7J@bactNOG,0EPZY@cloNOG,0NDDT@firmNOG,COG4120@NOG	abc transporter, permease			SZUA-1411_87:1743..2579	hypothetical protein	K05832	K05832		K05832	K05832
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00434	K05833		ABC.X4.A	putative ABC transport system ATP-binding protein	05E0A@bactNOG,0EQ47@cloNOG,0NEHB@firmNOG,COG1120@NOG	Abc transporter			SZUA-1411_87:2576..3217	putative siderophore transport system ATP-binding protein YusV	K05833	K05833		K02013	K02013
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00435					05XAT@bactNOG,0GJB2@delNOG,0I5XH@eproNOG,122J8@NOG,17KHB@proNOG				SZUA-1411_87:c(3498..3662)	hypothetical protein					
Bacteroidia_bacterium_SZUA-1411|SZUA-1411_00436	K02337	[EC:2.7.7.7]	dnaE	DNA polymerase III subunit alpha	COG0587@NOG	DNA polymerase III (alpha subunit)			SZUA-1411_89:c(208..465)	hypothetical protein	K02337	K02337		K02337	K14162
