#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Candidatus_sp_SZUA-1444|SZUA-1444_00001									SZUA-1444_1:1375..2277	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00002									SZUA-1444_1:2963..3121	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00003									SZUA-1444_1:3181..3312	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00004	K01866	[EC:6.1.1.1]	YARS, tyrS	tyrosyl-tRNA synthetase	0KRT1@eurNOG,1CDXZ@thermNOG,COG0162@NOG,arCOG01886@arNOG	Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr) (By similarity)			SZUA-1444_1:3424..4728	Tyrosine--tRNA ligase	K01866	K01866		K01866	
Candidatus_sp_SZUA-1444|SZUA-1444_00115	K02493	[EC:2.1.1.297]	hemK, prmC, HEMK	release factor glutamine methyltransferase	COG2890@NOG,arCOG00109@arNOG	methylase			SZUA-1444_29:2791..3444	putative S-adenosylmethionine-dependent methyltransferase	K02493	K02493		K02493	
Candidatus_sp_SZUA-1444|SZUA-1444_00116	K03424	[EC:3.1.21.-]	tatD	TatD DNase family protein	COG0084@NOG,arCOG00891@arNOG	TatD-related deoxyribonuclease			SZUA-1444_29:3448..4203	Tat-linked quality control protein TatD	K03424	K03424		K03424	
Candidatus_sp_SZUA-1444|SZUA-1444_00117	K03655	[EC:3.6.4.12]	recG	ATP-dependent DNA helicase RecG	05CWI@bactNOG,COG2865@NOG	transcriptional regulator			SZUA-1444_30:c(253..1434)	hypothetical protein	K03655			K03655	
Candidatus_sp_SZUA-1444|SZUA-1444_00118	K07053	[EC:3.1.3.97]	E3.1.3.97	3',5'-nucleoside bisphosphate phosphatase	05ESI@bactNOG,0XRFS@NOG	atpase involved in dna repair			SZUA-1444_30:c(1437..3182)	hypothetical protein	K07053			K07053	
Candidatus_sp_SZUA-1444|SZUA-1444_00119	K02319	[EC:2.7.7.7]	pol	DNA polymerase, archaea type	COG0417@NOG,arCOG00328@arNOG	DNA Polymerase			SZUA-1444_31:c(472..4032)	DNA polymerase	K02319	K02319		K02319	
Candidatus_sp_SZUA-1444|SZUA-1444_00120					04ZHP@bacNOG,063BV@bactNOG,0NPC5@firmNOG,12AT0@NOG				SZUA-1444_31:c(4320..5051)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00121									SZUA-1444_32:291..620	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00122									SZUA-1444_32:617..907	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00123	K09150		K09150	uncharacterized protein	02HCT@arcNOG,0KRU1@eurNOG,COG2433@NOG,arCOG04219@arNOG	Protein of unknown function (DUF460)			SZUA-1444_32:910..1932	hypothetical protein	K09150	K09150		K09150	
Candidatus_sp_SZUA-1444|SZUA-1444_00124	K10725		cdc6A	archaeal cell division control protein 6	02GXY@arcNOG,0KRI1@eurNOG,COG1474@NOG,arCOG00467@arNOG	Involved in regulation of DNA replication (By similarity)			SZUA-1444_32:2376..3608	ORC1-type DNA replication protein	K10725	K10725		K10725	
Candidatus_sp_SZUA-1444|SZUA-1444_00125	K01876	[EC:6.1.1.12]	aspS	aspartyl-tRNA synthetase	COG0017@NOG,arCOG00406@arNOG	Aspartyl-tRNA synthetase			SZUA-1444_33:131..496	Aspartate--tRNA(Asp) ligase	K01876			K01876	
Candidatus_sp_SZUA-1444|SZUA-1444_00126									SZUA-1444_33:718..1293	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00128									SZUA-1444_33:1422..1832	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00129	K00784	[EC:3.1.26.11]	rnz	ribonuclease Z	COG1234@NOG,arCOG00501@arNOG	Zinc phosphodiesterase, which displays some tRNA 3'- processing endonuclease activity. Probably involved in tRNA maturation, by removing a 3'-trailer from precursor tRNA (By similarity)			SZUA-1444_33:c(1839..2819)	Ribonuclease Z	K00784	K00784	K00784	K00784	
Candidatus_sp_SZUA-1444|SZUA-1444_00130									SZUA-1444_33:c(2844..3020)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00131									SZUA-1444_33:3034..3162	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00132	K03058	[EC:2.7.7.6]	rpoN	DNA-directed RNA polymerase subunit N	0KUI1@eurNOG,COG1644@NOG,arCOG04244@arNOG	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)			SZUA-1444_34:208..405	DNA-directed RNA polymerase subunit N	K03058		K03058	K03058	
Candidatus_sp_SZUA-1444|SZUA-1444_00133									SZUA-1444_34:c(477..680)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00136	K02450		gspA	general secretion pathway protein A	02FAK@aquNOG,065QU@bactNOG,COG3267@NOG	Uncharacterized conserved protein (DUF2075)			SZUA-1444_34:c(1052..2059)	Thymidine kinase	K02450			K02450	K12283
Candidatus_sp_SZUA-1444|SZUA-1444_00138	K03013		RPB5, POLR2E	DNA-directed RNA polymerases I, II, and III subunit RPABC1	0KUEB@eurNOG,1CFCQ@thermNOG,COG2012@NOG,arCOG04258@arNOG	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)			SZUA-1444_35:806..1123	DNA-directed RNA polymerase subunit H	K03013	K03013		K03053	
Candidatus_sp_SZUA-1444|SZUA-1444_00139	K03045	[EC:2.7.7.6]	rpoB2	DNA-directed RNA polymerase subunit B"	COG0085@NOG,arCOG01762@arNOG	DNA-directed RNA polymerase subunit b'			SZUA-1444_35:1153..2652	DNA-directed RNA polymerase subunit B''	K03045			K03045	
Candidatus_sp_SZUA-1444|SZUA-1444_00140									SZUA-1444_36:999..1310	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00141	K04719	[EC:1.13.11.79]	bluB	5,6-dimethylbenzimidazole synthase	08R3C@bactNOG,0ESP8@cloNOG,0NH8Y@firmNOG,COG0778@NOG	nitroreductase			SZUA-1444_36:1298..1912	Coenzyme F420:L-glutamate ligase	K04719			K04719	K21375
Candidatus_sp_SZUA-1444|SZUA-1444_00142					COG1378@NOG,arCOG02037@arNOG	Transcriptional regulator			SZUA-1444_36:c(1920..2750)	HTH-type transcriptional regulator TrmBL2					
Candidatus_sp_SZUA-1444|SZUA-1444_00143	K10747	[EC:6.5.1.1][EC:6.5.1.6][EC:6.5.1.7]	LIG1	DNA ligase 1	COG1793@NOG,arCOG01347@arNOG	DNA ligase that seals nicks in double-stranded DNA during DNA replication, DNA recombination and DNA repair (By similarity)			SZUA-1444_36:c(2857..3021)	DNA ligase	K10747	K10747		K10747	
Candidatus_sp_SZUA-1444|SZUA-1444_00144									SZUA-1444_37:59..154	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00145	K01537	[EC:3.6.3.8]	E3.6.3.8	Ca2+-transporting ATPase	0FB7J@creNOG,COG0474@NOG,arCOG01578@arNOG	ATPase, P-type (Transporting), HAD superfamily, subfamily IC			SZUA-1444_37:c(832..3477)	Copper-exporting P-type ATPase B	K01537	K01537		K01537	
Candidatus_sp_SZUA-1444|SZUA-1444_00148									SZUA-1444_37:4117..4722	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00149	K07463		K07463	archaea-specific RecJ-like exonuclease	COG0608@NOG,arCOG00424@arNOG	Phosphoesterase DHHA1			SZUA-1444_38:c(995..2035)	hypothetical protein	K07463			K07463	
Candidatus_sp_SZUA-1444|SZUA-1444_00152									SZUA-1444_39:965..2311	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00153	K06915		K06915	uncharacterized protein	COG0433@NOG,arCOG00280@arNOG	Domain of unknown function DUF87			SZUA-1444_39:2290..3972	hypothetical protein	K06915			K06915	
Candidatus_sp_SZUA-1444|SZUA-1444_00154	K01893	[EC:6.1.1.22]	NARS, asnS	asparaginyl-tRNA synthetase	0FBFZ@creNOG,COG0017@NOG,arCOG00407@arNOG	asparaginyl-tRNA synthetase			SZUA-1444_40:c(201..1529)	Asparagine--tRNA ligase	K01893	K01893		K01893	
Candidatus_sp_SZUA-1444|SZUA-1444_00155	K02434	[EC:6.3.5.6][EC:6.3.5.7]	gatB, PET112	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B	0KRUG@eurNOG,0WRAY@metNOG,COG0064@NOG,arCOG01718@arNOG	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)			SZUA-1444_40:c(1617..2666)	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	K02434	K02434		K02434	
Candidatus_sp_SZUA-1444|SZUA-1444_00156									SZUA-1444_41:c(304..861)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00157									SZUA-1444_41:c(867..1445)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00158	K05337		fer	ferredoxin					SZUA-1444_41:c(1494..1703)	Ferredoxin	K05337	K05337			
Candidatus_sp_SZUA-1444|SZUA-1444_00159	K05337		fer	ferredoxin	0688J@bactNOG,0EWZ0@cloNOG,0NQZR@firmNOG,0XUIC@NOG	4Fe-4S ferredoxin, iron-sulfur binding			SZUA-1444_41:c(1714..1920)	Ferredoxin	K05337	K05337		K05337	
Candidatus_sp_SZUA-1444|SZUA-1444_00160	K06928	[EC:3.6.1.15]	NTPCR	nucleoside-triphosphatase	05Q33@bactNOG,1CHRD@therNOG,COG1618@NOG	Has nucleotide phosphatase activity towards ATP, GTP, CTP, TTP and UTP. May hydrolyze nucleoside diphosphates with lower efficiency (By similarity)			SZUA-1444_41:c(2035..2559)	hypothetical protein	K06928	K06928		K06928	K06928
Candidatus_sp_SZUA-1444|SZUA-1444_00161	K03531		ftsZ	cell division protein FtsZ	0KRFR@eurNOG,1CDPS@thermNOG,COG0206@NOG,arCOG02201@arNOG	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)			SZUA-1444_42:712..1788	Cell division protein FtsZ 1	K03531	K03531		K03531	
Candidatus_sp_SZUA-1444|SZUA-1444_00162	K10747	[EC:6.5.1.1][EC:6.5.1.6][EC:6.5.1.7]	LIG1	DNA ligase 1	COG1793@NOG,arCOG01347@arNOG	DNA ligase that seals nicks in double-stranded DNA during DNA replication, DNA recombination and DNA repair (By similarity)			SZUA-1444_42:1822..3516	DNA ligase	K10747	K10747		K10747	
Candidatus_sp_SZUA-1444|SZUA-1444_00163	K02908		RP-L30e, RPL30	large subunit ribosomal protein L30e	COG1911@NOG,arCOG01752@arNOG	50S ribosomal protein L30E			SZUA-1444_43:c(428..697)	50S ribosomal protein L30e	K02908			K02908	
Candidatus_sp_SZUA-1444|SZUA-1444_00164	K03042	[EC:2.7.7.6]	rpoA2	DNA-directed RNA polymerase subunit A"	COG0086@NOG,arCOG04256@arNOG	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)			SZUA-1444_43:c(729..1859)	DNA-directed RNA polymerase subunit A''	K03042	K03042		K03041	
Candidatus_sp_SZUA-1444|SZUA-1444_00165	K03041	[EC:2.7.7.6]	rpoA1	DNA-directed RNA polymerase subunit A'	COG0086@NOG,arCOG04257@arNOG	DNA-directed RNA polymerase, subunit a'			SZUA-1444_43:c(1861..4479)	DNA-directed RNA polymerase subunit A'	K03041	K03041		K03041	
Candidatus_sp_SZUA-1444|SZUA-1444_00166	K03044	[EC:2.7.7.6]	rpoB1	DNA-directed RNA polymerase subunit B'	COG0085@NOG,arCOG01762@arNOG	DNA-directed RNA polymerase subunit b'			SZUA-1444_43:c(4621..5466)	DNA-directed RNA polymerase subunit B'	K03044			K03044	
Candidatus_sp_SZUA-1444|SZUA-1444_00167	K06969	[EC:2.1.1.191]	rlmI	23S rRNA (cytosine1962-C5)-methyltransferase	0KVRH@eurNOG,COG1092@NOG,arCOG00032@arNOG	Methyltransferase			SZUA-1444_44:c(411..1562)	Ribosomal RNA large subunit methyltransferase I	K06969	K06969		K06969	
Candidatus_sp_SZUA-1444|SZUA-1444_00168					COG1750@NOG,arCOG01937@arNOG	Peptidase S16, lon domain protein			SZUA-1444_44:c(1559..2482)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00169									SZUA-1444_45:25..237	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00170	K07271	[EC:2.7.8.-]	licD	lipopolysaccharide cholinephosphotransferase	05KPE@bactNOG,0EUIY@cloNOG,0NM23@firmNOG,COG3475@NOG	licD family			SZUA-1444_45:239..1066	hypothetical protein	K07271	K07271	K07271	K07271	K07271
Candidatus_sp_SZUA-1444|SZUA-1444_00171									SZUA-1444_45:c(1776..1922)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00172	K13018	[EC:2.3.1.201]	wbpD, wlbB	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase	05J5G@bactNOG,0ERC9@cloNOG,0NFYB@firmNOG,COG0110@NOG	transferase, hexapeptide repeat			SZUA-1444_46:c(9..584)	Bifunctional protein GlmU	K13018			K13018	K21379
Candidatus_sp_SZUA-1444|SZUA-1444_00173	K18652	[EC:1.1.1.361]	ntdC	glucose-6-phosphate 3-dehydrogenase	07U1M@bactNOG,0P1W2@firmNOG,COG0673@NOG	Oxidoreductase family, NAD-binding Rossmann fold			SZUA-1444_46:c(581..1495)	UDP-N-acetylglucosamine 3-dehydrogenase	K18652			K18652	K20590
Candidatus_sp_SZUA-1444|SZUA-1444_00174	K13010	[EC:2.6.1.102]	per, rfbE	perosamine synthetase	02HDJ@arcNOG,0KRBV@eurNOG,COG0399@NOG,arCOG00118@arNOG	glutamine--scyllo-inositol transaminase (EC 2.6.1.50)			SZUA-1444_46:c(1497..2606)	Aspartate aminotransferase	K13010			K13010	
Candidatus_sp_SZUA-1444|SZUA-1444_00175									SZUA-1444_47:403..561	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00176	K07579		K07579	putative methylase	0KSPR@eurNOG,1CEAI@thermNOG,COG2263@NOG,arCOG00910@arNOG	Conserved hypothetical protein 95			SZUA-1444_47:558..1235	Ribosomal protein L11 methyltransferase	K07579	K07579		K07579	
Candidatus_sp_SZUA-1444|SZUA-1444_00177	K03470	[EC:3.1.26.4]	rnhB	ribonuclease HII	COG0164@NOG,arCOG04121@arNOG	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids (By similarity)			SZUA-1444_47:c(1370..2008)	Ribonuclease HII	K03470	K03470	K10743	K03470	
Candidatus_sp_SZUA-1444|SZUA-1444_00178	K11131	[EC:5.4.99.-]	DKC1, NOLA4, CBF5	H/ACA ribonucleoprotein complex subunit 4	COG0130@NOG,arCOG00987@arNOG	Could be responsible for synthesis of pseudouridine from uracil-55 in the psi GC loop of transfer RNAs (By similarity)			SZUA-1444_47:c(2011..3048)	putative tRNA pseudouridine synthase B	K11131	K11131		K03177	
Candidatus_sp_SZUA-1444|SZUA-1444_00179	K02986		RP-S4, rpsD	small subunit ribosomal protein S4	COG0522@NOG,arCOG04239@arNOG	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)			SZUA-1444_47:c(3382..3960)	30S ribosomal protein S4	K02986	K02986		K02986	
Candidatus_sp_SZUA-1444|SZUA-1444_00180	K02952		RP-S13, rpsM	small subunit ribosomal protein S13	COG0099@NOG,arCOG01722@arNOG	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits			SZUA-1444_47:c(4090..4566)	30S ribosomal protein S13	K02952	K02952		K02952	
Candidatus_sp_SZUA-1444|SZUA-1444_00181									SZUA-1444_48:31..726	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00182	K06903		K06903	uncharacterized protein	12B4X@NOG,arCOG11183@arNOG	Gene 25-like lysozyme			SZUA-1444_48:781..1149	hypothetical protein	K06903	K06903		K06903	
Candidatus_sp_SZUA-1444|SZUA-1444_00183	K00525	[EC:1.17.4.1]	E1.17.4.1A, nrdA, nrdE	ribonucleoside-diphosphate reductase alpha chain	0KRJW@eurNOG,COG0209@NOG,COG1372@NOG,arCOG03151@arNOG,arCOG04276@arNOG	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)			SZUA-1444_49:40..3312	Vitamin B12-dependent ribonucleoside-diphosphate reductase	K00525	K00525		K00525	
Candidatus_sp_SZUA-1444|SZUA-1444_00184									SZUA-1444_50:972..1298	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00185									SZUA-1444_50:c(3264..3428)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00186									SZUA-1444_51:34..162	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00187									SZUA-1444_51:c(199..666)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00188	K00461	[EC:1.13.11.34]	ALOX5	arachidonate 5-lipoxygenase					SZUA-1444_51:c(771..917)	hypothetical protein	K00461	K00461			
Candidatus_sp_SZUA-1444|SZUA-1444_00189									SZUA-1444_51:1253..1594	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00190					0KT2B@eurNOG,COG0517@NOG,arCOG00601@arNOG	CBS			SZUA-1444_51:1706..2806	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00191	K07745		K07745	transcriptional regulator	0FCAE@creNOG,COG1318@NOG,arCOG00921@arNOG	Transcriptional regulator			SZUA-1444_51:2945..3394	hypothetical protein	K07745	K07745		K07745	
Candidatus_sp_SZUA-1444|SZUA-1444_00192	K03679		RRP4, EXOSC2	exosome complex component RRP4	0FBF1@creNOG,COG1097@NOG,arCOG00678@arNOG	Probably involved in degradation of a variety of RNA species			SZUA-1444_51:3391..4068	Exosome complex component Rrp4	K03679	K03679		K03679	
Candidatus_sp_SZUA-1444|SZUA-1444_00193	K01889	[EC:6.1.1.20]	FARSA, pheS	phenylalanyl-tRNA synthetase alpha chain	0KRFM@eurNOG,COG0016@NOG,arCOG00410@arNOG	Phenylalanyl-tRNA synthetase subunit alpha			SZUA-1444_52:13..489	Phenylalanine--tRNA ligase alpha subunit	K01889	K01889		K01889	
Candidatus_sp_SZUA-1444|SZUA-1444_00194					02TNR@arNOG,0ZBWU@NOG	Nucleotidyltransferase domain			SZUA-1444_52:522..1307	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00195									SZUA-1444_52:c(1302..1865)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00196					COG0785@NOG,arCOG02404@arNOG	Inherit from COG: Cytochrome c biogenesis protein			SZUA-1444_52:c(1862..2575)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00197	K22446	[EC:2.1.1.-]	K22446	tRNA (cytosine49-C5)-methyltransferase	COG0144@NOG,arCOG00973@arNOG	RNA methylase, NOL1 NOP2 sun family			SZUA-1444_52:c(2876..3955)	tRNA (cytosine(49)-C(5))-methyltransferase	K22446	K22446			
Candidatus_sp_SZUA-1444|SZUA-1444_00198					0Z5FY@NOG,arCOG01814@arNOG	Type II secretion system			SZUA-1444_53:65..1846	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00199	K07561	[EC:2.5.1.108]	DPH1, dph2	2-(3-amino-3-carboxypropyl)histidine synthase	0KRB0@eurNOG,1CDK1@thermNOG,COG1736@NOG,arCOG04112@arNOG	diphthine synthase, DPH2 subunit			SZUA-1444_53:c(1829..2497)	2-(3-amino-3-carboxypropyl)histidine synthase	K07561			K07561	
Candidatus_sp_SZUA-1444|SZUA-1444_00200	K07575		K07575	PUA domain protein	0FCXG@creNOG,COG2016@NOG,arCOG00985@arNOG	PUA domain containing protein			SZUA-1444_53:c(2742..3221)	Glutamate 5-kinase	K07575	K07575		K07575	
Candidatus_sp_SZUA-1444|SZUA-1444_00201	K04799	[EC:3.-.-.-]	FEN1, RAD2	flap endonuclease-1	COG0258@NOG,arCOG04050@arNOG	Structure-specific nuclease with 5'-flap endonuclease and 5'-3' exonuclease activities involved in DNA replication and repair. During DNA replication, cleaves the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment. Binds the unpaired 3'-DNA end and kinks the DNA to facilitate 5' cleavage specificity. Cleaves one nucleotide into the double- stranded DNA from the junction in flap DNA, leaving a nick for ligation. Also involved in the base excision repair (BER) pathway. Acts as a genome stabilization factor that prevents flaps from equilibrating into			SZUA-1444_54:c(786..1517)	Flap endonuclease 1	K04799	K04799		K04799	
Candidatus_sp_SZUA-1444|SZUA-1444_00202	K04799	[EC:3.-.-.-]	FEN1, RAD2	flap endonuclease-1	02GVT@arcNOG,0KRD9@eurNOG,COG0258@NOG,arCOG04050@arNOG	Structure-specific nuclease with 5'-flap endonuclease and 5'-3' exonuclease activities involved in DNA replication and repair. During DNA replication, cleaves the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment. Binds the unpaired 3'-DNA end and kinks the DNA to facilitate 5' cleavage specificity. Cleaves one nucleotide into the double- stranded DNA from the junction in flap DNA, leaving a nick for ligation. Also involved in the base excision repair (BER) pathway. Acts as a genome stabilization factor that prevents flaps from equilibrating into structurs that lead to duplications and deletions. Also possesses 5'-3' exonuclease activity on nicked or gapped double-stranded DNA (By similarity)			SZUA-1444_54:c(1610..1825)	Flap endonuclease 1	K04799	K04799		K04799	
Candidatus_sp_SZUA-1444|SZUA-1444_00203									SZUA-1444_54:1879..2100	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00204									SZUA-1444_54:2445..2603	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00205									SZUA-1444_55:85..1050	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00206									SZUA-1444_55:1111..2151	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00207									SZUA-1444_55:2158..3048	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00208	K03237		EIF2S1	translation initiation factor 2 subunit 1	COG1093@NOG,arCOG04107@arNOG	eIF-2 functions in the early steps of protein synthesis by forming a ternary complex with GTP and initiator tRNA (By similarity)			SZUA-1444_55:3081..3851	Translation initiation factor 2 subunit alpha	K03237	K03237		K03237	
Candidatus_sp_SZUA-1444|SZUA-1444_00209	K11130		NOP10, NOLA3	H/ACA ribonucleoprotein complex subunit 3	0KV6K@eurNOG,1CF46@thermNOG,COG2260@NOG,arCOG00906@arNOG	more specifically in 18S rRNA pseudouridylation and in cleavage of pre-rRNA (By similarity)			SZUA-1444_55:3848..4024	Ribosome biogenesis protein Nop10	K11130	K11130		K11130	
Candidatus_sp_SZUA-1444|SZUA-1444_00210	K07159		K07159	uncharacterized protein	0KRVG@eurNOG,COG2047@NOG,arCOG00348@arNOG	PAC2 family			SZUA-1444_55:4029..4802	hypothetical protein	K07159			K07159	
Candidatus_sp_SZUA-1444|SZUA-1444_00211									SZUA-1444_55:c(4820..5287)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00212	K02929		RP-L44e, RPL44	large subunit ribosomal protein L44e	COG1631@NOG,arCOG04109@arNOG	Binds to the 23S rRNA (By similarity)			SZUA-1444_55:c(5284..5601)	50S ribosomal protein L44e	K02929	K02929		K02929	
Candidatus_sp_SZUA-1444|SZUA-1444_00213	K09723		ginS	DNA replication factor GINS	0M1GX@eurNOG,1CEQZ@thermNOG,COG1711@NOG,arCOG00551@arNOG				SZUA-1444_55:c(5627..6238)	hypothetical protein	K09723			K09723	
Candidatus_sp_SZUA-1444|SZUA-1444_00214									SZUA-1444_56:c(393..650)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00215					0KRR8@eurNOG,0WRF9@metNOG,COG0750@NOG,arCOG04064@arNOG	Peptidase M50			SZUA-1444_56:c(647..1732)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00216	K02927		RP-L40e, RPL40	large subunit ribosomal protein L40e					SZUA-1444_56:c(1737..1922)	hypothetical protein	K02927	K02927			
Candidatus_sp_SZUA-1444|SZUA-1444_00217	K00567	[EC:2.1.1.63]	ogt, MGMT	methylated-DNA-[protein]-cysteine S-methyltransferase	0FCY9@creNOG,COG0350@NOG,arCOG02724@arNOG	Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) in DNA. Repairs alkylated guanine in DNA by stoichiometrically transferring the alkyl group at the O-6 position to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated (By similarity)			SZUA-1444_56:1965..2456	Methylated-DNA--protein-cysteine methyltransferase	K00567	K00567		K00567	
Candidatus_sp_SZUA-1444|SZUA-1444_00218	K01975	[EC:3.1.4.58]	thpR	RNA 2',3'-cyclic 3'-phosphodiesterase	02HT4@arcNOG,0KTUC@eurNOG,COG1514@NOG,arCOG01736@arNOG	2'-5' RNA ligase			SZUA-1444_56:c(2823..3353)	RNA 2',3'-cyclic phosphodiesterase	K01975	K01975		K01975	
Candidatus_sp_SZUA-1444|SZUA-1444_00219	K07038		K07038	inner membrane protein					SZUA-1444_56:c(3385..3906)	hypothetical protein	K07038	K07038			
Candidatus_sp_SZUA-1444|SZUA-1444_00220									SZUA-1444_56:3935..4114	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00221									SZUA-1444_56:4284..4550	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00223									SZUA-1444_57:c(819..1151)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00224									SZUA-1444_57:c(1200..1316)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00225									SZUA-1444_57:c(1509..1619)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00226					02TV0@arNOG,0M28N@eurNOG,0XQVJ@NOG	Tetratricopeptide repeat			SZUA-1444_57:1950..2231	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00227									SZUA-1444_57:2176..2361	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00228									SZUA-1444_58:c(196..1617)	hypothetical protein					
Candidatus_sp_SZUA-1444|SZUA-1444_00229									SZUA-1444_59:160..564	hypothetical protein					
